item_id,order_id,product_id,quantity,unit_price,discount_percent
3260,464,127,3,66978.37,8.7
3261,1365,53,4,19833.97,32.6
3262,1780,129,5,3174.3,29.8
3263,662,18,4,41276.54,3.4
3264,1891,53,4,26366.86,11.6
3265,1449,113,1,14203.06,39.9
3266,2349,107,5,31312.09,21.9
3267,1359,134,3,5681.53,10.5
3268,416,44,5,28168.58,25.7
3269,2098,28,3,63502.95,34.8
3270,2396,30,3,29480.29,14.3
3271,2725,21,3,74918.11,6.5
3272,898,107,2,35450.36,18.1
3273,898,148,2,37081.6,37.1
3274,519,65,1,36293.45,11.1
3275,2340,103,3,27966.93,31.7
3276,725,5,5,4501.36,6.1
3277,1597,32,2,27102.93,24.2
3278,2491,120,1,61693.62,14.3
3279,2812,82,1,40307.33,9.4
3280,1435,53,5,20242.51,2.1
3281,1961,89,2,47918.43,3.5
3282,1325,59,-1,42734.47,7.5
3283,1703,70,3,23327.99,37.0
3284,1462,24,5,60821.99,21.6
3285,578,106,2,35034.93,8.5
3286,121,53,3,24745.49,3.0
3287,803,98,1,43073.52,35.3
3288,1235,84,5,4868.9,5.6
3289,1265,131,2,39921.12,30.5
3290,2442,105,4,51357.51,39.9
3291,2741,128,4,36189.76,11.5
3292,2625,20,1,10648.36,18.4
3293,1854,86,4,47072.45,0.8
3294,472,65,1,38020.82,37.9
3295,1694,77,2,616.55,34.9
3296,1284,73,4,49376.32,30.7
3297,2700,79,2,37898.6,28.4
3298,2831,60,2,47403.26,29.5
3299,553,25,1,50109.28,26.7
3300,1577,19,5,45314.24,21.6
3301,1453,109,4,15044.24,21.8
3302,2831,39,4,27139.88,6.3
3303,2911,104,1,6178.82,15.2
3304,2520,44,2,32209.83,38.0
3305,2242,130,1,28759.96,2.2
3306,1170,124,1,11313.11,18.8
3307,570,60,3,65194.47,28.1
3308,571,40,1,67589.67,1.8
3309,2267,39,5,24718.49,2.7
3310,2567,150,4,8530.96,32.9
3311,2259,120,4,56065.57,9.8
3312,1201,47,4,23993.83,33.4
3313,2812,67,4,59888.44,0.9
3314,1566,136,5,5641.62,24.6
3315,1799,37,5,21745.57,0.4
3316,2650,56,3,42479.35,22.0
3317,2593,113,2,14860.13,123.3
3318,2341,87,3,21476.71,6.8
3319,681,147,1,45599.41,39.1
3320,457,105,4,44192.07,38.5
3321,239,134,3,7022.58,35.6
3322,986,130,-4,25271.78,12.8
3323,155,63,2,49866.28,13.4
3324,527,93,5,74501.25,32.1
3325,301,31,3,31738.53,20.0
3326,779,44,5,33149.93,31.0
3327,2658,26,5,31855.74,27.0
3328,404,142,1,59941.41,2.1
3329,784,95,3,35979.79,15.9
3330,399,70,5,29306.78,9.7
3331,1635,127,4,66116.42,15.9
3332,2593,143,4,52496.46,18.4
3333,2522,51,5,5232.2,35.9
3334,364,4,3,58748.77,39.6
3335,2119,43,2,63794.22,11.9
3336,379,78,1,53919.91,15.3
3337,1216,38,5,72488.38,37.3
3338,375,116,5,59911.33,0.3
3339,366,23,1,37540.12,15.6
3340,1586,28,4,58603.12,16.6
3341,555,8,5,16390.23,30.7
3342,2097,28,5,62994.36,31.2
3343,1338,95,3,39732.03,3.3
3344,803,104,5,6483.74,26.4
3345,1207,29,2,51421.43,25.0
3346,1599,109,5,15269.54,17.5
3347,1487,143,3,52989.19,28.8
3348,1249,124,3,7895.29,35.8
3349,1591,89,3,44163.98,15.8
3350,1878,29,1,63823.59,0.7
3351,2837,87,5,29056.07,16.9
3352,1677,47,3,27255.26,3.1
3353,974,49,5,61544.06,10.3
3354,269,130,5,30210.12,0.4
3355,595,42,4,26268.83,33.0
3356,265,62,5,11958.58,0.4
3357,3127,126,4,42041.28,29.4
3358,66,28,1,73677.62,29.4
3359,2246,126,5,27012.46,2.3
3360,2466,145,4,29684.84,2.7
3361,457,133,5,39521.63,30.2
3362,2404,107,2,32050.44,38.7
3363,2906,118,5,63799.12,22.8
3364,737,99,3,60191.09,25.3
3365,2986,23,3,47585.41,13.1
3366,1935,10,5,43413.25,37.3
3367,1088,76,5,71200.59,31.9
3368,2199,137,4,63269.46,28.6
3369,2352,29,2,62543.52,36.8
3370,690,6,3,42349.79,31.6
3371,715,140,1,18198.44,11.7
3372,1792,51,4,5127.49,16.4
3373,953,13,-5,57388.75,31.1
3374,1161,64,2,49035.08,37.7
3375,1319,76,4,74613.69,18.4
3376,1935,145,5,47082.03,28.8
3377,2594,129,3,3827.52,18.6
3378,380,11,3,29302.6,12.7
3379,233,9,1,36183.07,34.4
3380,96,7,3,69656.29,17.1
3381,2785,61,3,51202.0,19.9
3382,768,6,4,43933.02,32.9
3383,90,83,1,15642.09,19.1
3384,2725,117,2,58228.49,20.8
3385,577,59,4,52357.39,19.0
3386,1590,140,2,15441.91,11.7
3387,2301,131,1,45513.8,19.1
3388,1412,136,4,6587.08,12.0
3389,736,71,5,39175.45,27.3
3390,2292,93,3,49496.82,19.6
3391,355,141,5,46918.26,25.1
3392,1960,125,4,10918.38,23.4
3393,75,50,5,50265.75,40.0
3394,2329,108,4,34530.64,20.9
3395,1159,45,3,8989.31,32.8
3396,1213,104,1,6569.21,16.3
3397,1303,30,1,29935.72,2.9
3398,514,129,4,3505.13,33.2
3399,1290,28,3,74545.59,2.1
3400,1434,146,4,7268.57,35.9
3401,676,48,1,53228.51,15.4
3402,2820,93,5,68164.56,37.3
3403,2225,62,2,11428.09,28.7
3404,2050,13,1,45161.01,2.1
3405,1041,114,3,84527.24,17.9
3406,2643,56,2,33903.8,7.5
3407,272,141,2,54401.21,29.1
3408,1468,132,5,35901.07,32.5
3409,1857,81,3,50872.65,36.0
3410,589,67,4,62886.27,13.9
3411,120,16,1,32639.14,7.9
3412,1744,75,3,5207.11,22.6
3413,1097,69,4,76253.62,3.3
3414,573,11,2,35269.22,27.4
3415,378,21,1,56454.27,13.6
3416,2805,130,2,29046.11,13.0
3417,2742,85,0,60187.9,21.5
3418,1523,20,1,12283.77,29.0
3419,1902,131,2,41477.83,10.3
3420,2605,57,1,14760.57,5.6
3421,2720,91,2,57752.11,35.6
3422,2245,88,1,51914.53,11.1
3423,1719,140,3,14003.51,27.2
3424,1498,129,5,3283.68,27.6
3425,1095,29,3,42649.24,18.0
3426,2539,48,3,65563.47,13.7
3427,1335,113,2,11276.34,30.2
3428,1993,54,1,10915.3,32.2
3429,1759,60,3,57157.45,14.8
3430,52,147,3,33955.13,28.5
3431,768,122,2,31079.86,6.2
3432,28,45,4,6437.22,20.7
3433,1022,112,3,32253.07,15.2
3434,2910,1,1,8164.77,25.2
3435,2914,62,2,12803.45,1.1
3436,495,131,1,36551.24,34.9
3437,1471,61,2,54059.25,23.0
3438,202,136,1,7388.78,34.0
3439,378,74,5,34929.56,33.0
3440,409,32,2,26765.82,16.7
3441,2175,129,4,3067.09,37.9
3442,978,90,3,52269.5,15.8
3443,1897,16,3,41899.96,36.6
3444,2493,66,3,72600.99,21.5
3445,2603,66,1,61284.76,12.2
3446,56,29,4,44760.85,10.8
3447,1945,62,2,13886.47,13.0
3448,2221,58,4,53219.84,25.7
3449,2952,61,1,58418.89,18.8
3450,1727,112,1,20891.05,23.9
3451,1562,42,3,26893.39,24.9
3452,1235,131,1,40006.36,38.8
3453,923,23,3,53684.4,1.9
3454,2041,87,1,26873.31,20.4
3455,2260,35,4,41503.74,11.2
3456,2615,82,2,29170.98,20.3
3457,1222,28,3,63431.27,38.0
3458,1858,12,4,41908.83,19.5
3459,1481,50,3,60520.33,22.6
3460,955,21,5,72382.51,25.9
3461,2980,1,1,7121.36,24.6
3462,1473,99,1,54160.08,22.2
3463,357,5,3,5381.97,14.4
3464,2020,83,2,15901.96,38.3
3465,552,129,4,3485.86,27.4
3466,2650,102,2,21937.32,11.0
3467,1146,44,4,25625.48,35.6
3468,1406,136,-1,8087.25,14.0
3469,2261,118,2,65485.8,3.9
3470,2121,90,3,77673.76,9.6
3471,764,113,2,15780.13,32.4
3472,1182,13,2,57254.48,3.2
3473,1941,23,4,52400.9,0.3
3474,2013,57,4,17975.08,39.8
3475,272,129,-5,2919.68,1.1
3476,933,62,2,10889.79,21.9
3477,327,24,2,64522.34,22.8
3478,2288,20,4,12091.21,10.7
3479,1723,74,1,32399.82,35.3
3480,405,96,5,64109.87,36.5
3481,1816,80,1,19849.68,23.6
3482,2817,31,5,34810.1,31.5
3483,538,97,1,15643.29,32.1
3484,289,35,4,32228.84,15.4
3485,647,118,1,82402.04,25.4
3486,1868,76,4,73670.13,17.7
3487,1901,126,2,33668.75,25.1
3488,1303,9,4,48636.12,29.2
3489,918,145,4,34045.63,37.1
3490,2304,129,3,3129.29,25.8
3491,1072,104,3,5920.8,39.8
3492,1019,56,3,31015.02,22.4
3493,2152,4,2,67607.66,13.3
3494,1632,56,5,32041.88,27.3
3495,2973,18,5,60845.73,5.1
3496,1417,73,3,49992.75,33.1
3497,13,140,3,20704.69,5.0
3498,649,76,3,64329.92,10.2
3499,2967,13,3,70355.23,25.2
3500,1865,46,5,45247.34,26.6
3501,1011,37,3,32429.57,18.0
3502,314,131,4,36434.98,13.3
3503,651,12,1,52419.63,22.0
3504,707,21,5,59715.6,12.5
3505,447,24,3,57420.06,36.0
3506,1670,89,3,43714.91,38.3
3507,1394,94,4,56847.95,29.8
3508,1664,50,2,48922.03,16.5
3509,79,14,3,45136.11,36.0
3510,264,146,3,6668.49,0.8
3511,1750,123,1,59856.6,2.6
3512,1129,141,3,57727.01,32.8
3513,2338,5,2,4712.28,3.0
3514,1551,54,5,14027.6,16.2
3515,594,117,1,54947.95,4.1
3516,1148,61,3,80560.96,29.3
3517,649,5,5,4067.98,8.5
3518,621,63,4,58206.44,8.8
3519,2006,31,5,26932.53,23.0
3520,868,1,4,8717.43,21.3
3521,2686,44,1,27031.83,19.7
3522,2348,112,5,19996.66,5.6
3523,972,59,3,59384.36,8.4
3524,1013,91,5,48559.23,28.7
3525,2596,6,1,59318.21,31.7
3526,1758,141,5,39986.95,26.0
3527,660,25,4,41142.78,8.5
3528,2638,113,2,16834.33,36.2
3529,1773,52,5,3389.5,29.8
3530,1203,88,5,63263.35,21.7
3531,1137,67,1,51524.91,10.9
3532,2402,77,1,794.08,30.2
3533,2589,33,3,258.33,11.1
3534,2406,95,1,37348.17,24.1
3535,1081,127,5,47274.04,26.8
3536,729,89,1,53369.42,6.9
3537,1838,114,3,85029.41,37.0
3538,2394,34,3,49074.37,30.3
3539,1322,109,1,12650.48,1.9
3540,2628,129,5,3840.99,6.8
3541,1460,46,1,54115.41,10.9
3542,2781,67,1,52170.35,19.6
3543,2377,3,-1,53606.47,36.5
3544,558,93,5,71715.03,20.5
3545,2509,65,2,56789.16,7.1
3546,19,120,-1,58454.74,21.4
3547,202,98,2,45438.19,20.4
3548,1513,148,1,27805.7,14.3
3549,2090,107,-1,48296.66,24.9
3550,2367,72,1,42623.7,39.7
3551,1212,129,2,3630.29,24.5
3552,433,38,5,57784.01,27.6
3553,555,145,4,47068.75,25.1
3554,2692,48,5,64688.71,26.9
3555,1328,125,5,8967.7,26.2
3556,362,22,1,10883.86,16.1
3557,609,30,4,34297.16,38.3
3558,1313,137,5,71864.27,9.9
3559,2659,70,5,25892.42,2.6
3560,475,29,5,60634.18,13.5
3561,470,38,4,70308.7,4.7
3562,1598,109,1,11194.71,31.6
3563,3,24,1,60035.13,0.2
3564,743,71,2,55226.39,10.6
3565,1288,21,5,73666.71,25.7
3566,1354,84,4,4578.74,34.9
3567,168,55,5,19424.55,23.8
3568,2528,70,1,18751.02,38.2
3569,2512,139,5,32185.11,38.9
3570,1928,44,4,28811.29,33.4
3571,1422,1,5,6775.17,17.2
3572,1539,115,5,19435.98,14.8
3573,1336,42,1,29145.47,29.0
3574,2829,92,2,54743.86,14.6
3575,2937,86,5,54241.84,18.5
3576,1681,133,-1,35855.5,31.9
3577,2888,62,1,11670.29,32.6
3578,2152,31,4,32584.79,6.9
3579,467,22,5,10437.39,17.6
3580,391,140,5,13034.26,10.5
3581,80,16,2,30537.26,17.8
3582,753,87,3,24171.84,17.6
3583,360,101,5,33554.4,38.8
3584,2883,68,5,23205.36,37.2
3585,1732,44,3,32628.85,14.0
3586,1871,56,1,46599.24,29.7
3587,1052,77,2,621.73,12.8
3588,1657,89,1,53186.31,14.8
3589,2256,60,3,53521.82,16.9
3590,2330,36,4,12227.27,16.6
3591,2647,59,-4,45518.05,25.2
3592,1407,86,2,61627.86,3.9
3593,560,116,1,74974.13,38.8
3594,2647,34,1,54322.31,36.7
3595,2961,103,-3,27209.24,21.8
3596,1525,57,1,16146.37,20.3
3597,2276,118,1,64515.01,37.3
3598,1179,145,3,32388.08,37.4
3599,2134,120,4,66402.91,8.4
3600,660,25,5,41849.49,18.7
3601,343,86,3,56620.21,3.5
3602,1507,26,5,22196.16,27.7
3603,320,121,1,15070.4,39.8
3604,1940,112,5,29227.08,13.8
3605,420,125,2,9190.76,14.7
3606,501,114,3,63505.79,28.8
3607,194,34,2,43072.5,18.0
3608,934,56,2,43997.28,27.8
3609,2551,116,2,66142.14,12.7
3610,1811,3,5,74288.49,29.0
3611,2583,66,1,52445.03,36.8
3612,1006,20,1,9056.05,38.2
3613,197,85,1,60907.74,15.5
3614,2909,89,2,37498.21,8.4
3615,1882,136,5,6212.36,0.3
3616,1260,69,5,68717.15,30.9
3617,2912,112,4,24415.95,8.5
3618,673,142,3,66098.56,6.6
3619,2801,61,3,58120.4,34.8
3620,140,131,4,32861.69,22.3
3621,2924,69,5,73632.26,31.6
3622,1245,135,4,30739.17,29.4
3623,2866,68,3,25368.12,23.5
3624,228,123,2,47598.51,9.4
3625,1154,102,2,17479.1,12.9
3626,2612,38,5,75547.15,17.7
3627,3212,120,2,57534.15,27.1
3628,2505,55,5,19272.72,19.2
3629,2307,30,1,37282.32,23.3
3630,2118,145,5,45035.43,36.7
3631,2550,129,3,2969.4,15.6
3632,355,68,4,28812.12,30.8
3633,1923,101,4,51246.91,9.2
3634,1250,69,4,79937.77,3.3
3635,2468,116,1,57599.38,30.0
3636,1329,73,1,53020.67,5.6
3637,2135,129,1,2959.16,2.1
3638,230,142,5,66318.35,22.6
3639,621,11,3,28475.0,17.1
3640,187,104,2,9184.11,6.6
3641,248,5,5,4707.19,19.5
3642,2378,105,5,46826.11,4.6
3643,774,14,3,37792.91,7.9
3644,2382,57,4,18227.99,17.4
3645,354,69,2,68266.15,10.4
3646,2859,127,3,48499.04,6.5
3647,2658,142,3,74537.75,33.0
3648,57,91,2,61533.59,6.4
3649,2369,148,5,28409.78,21.3
3650,2916,105,5,65250.41,1.2
3651,2965,47,3,29633.9,1.3
3652,1742,27,1,79642.95,38.8
3653,2614,42,3,25102.73,1.8
3654,2611,90,5,52261.19,35.5
3655,929,114,5,67919.5,37.2
3656,1426,7,3,67809.37,22.2
3657,181,79,3,32389.16,0.3
3658,2123,119,5,45645.22,3.1
3659,2412,42,1,20698.89,25.3
3660,1631,142,1,64759.43,16.2
3661,3320,149,5,38886.81,12.6
3662,2054,78,4,39925.57,11.1
3663,1822,72,4,42611.86,13.7
3664,416,97,4,15227.55,4.5
3665,1512,96,2,66356.32,4.7
3666,2244,42,2,22892.39,6.9
3667,336,7,5,50930.87,31.4
3668,1106,20,1,9129.75,3.3
3669,1058,144,3,47130.6,3.9
3670,531,49,1,75384.85,10.3
3671,1076,123,5,67541.72,1.7
3672,1487,115,2,21273.22,13.2
3673,1892,16,4,42136.73,12.7
3674,1662,112,0,27577.05,31.0
3675,539,61,5,72141.59,20.4
3676,853,78,3,54315.44,37.8
3677,707,146,1,9907.91,28.8
3678,2438,129,2,2561.6,37.3
3679,1720,34,5,54699.45,11.0
3680,2780,76,4,70169.27,18.2
3681,2010,43,1,50065.88,35.8
3682,1021,133,-1,29059.82,23.8
3683,1974,142,3,52871.14,8.1
3684,697,31,5,27199.21,8.2
3685,890,45,2,8152.95,9.0
3686,1606,15,5,6403.02,3.3
3687,2437,70,2,24449.05,27.4
3688,2979,78,4,46612.13,17.8
3689,2085,103,1,23555.9,37.5
3690,2790,46,3,40684.01,12.1
3691,115,14,5,54683.62,25.5
3692,1042,43,3,62955.99,8.0
3693,1494,14,4,46885.37,5.8
3694,214,103,5,29709.68,18.2
3695,2721,98,3,44167.43,20.8
3696,2979,82,2,37461.04,8.9
3697,2416,10,5,39432.07,23.7
3698,230,84,3,5618.89,30.5
3699,2149,31,1,27609.08,6.2
3700,2514,91,3,41929.41,13.1
3701,1006,115,1,19909.48,33.2
3702,1316,85,4,66002.68,19.2
3703,1715,117,3,75825.89,24.2
3704,2906,126,4,42324.92,35.8
3705,963,5,3,5009.82,5.4
3706,40,144,3,50560.9,32.2
3707,1282,5,2,5393.71,31.1
3708,41,49,3,74512.24,10.0
3709,2914,147,1,41546.58,36.0
3710,2235,28,5,70071.61,33.9
3711,2844,46,2,54510.12,1.6
3712,964,148,4,38751.66,25.2
3713,1757,118,2,72020.48,21.7
3714,2341,66,4,65413.07,27.9
3715,1051,70,5,27727.92,3.3
3716,682,113,2,16147.45,9.1
3717,191,135,3,32960.62,9.0
3718,1948,47,3,28993.17,33.7
3719,2989,38,1,55497.01,2.7
3720,958,139,4,33447.53,23.3
3721,449,147,3,44539.2,28.1
3722,2994,85,4,76589.92,2.4
3723,1064,137,5,71641.45,27.8
3724,649,33,4,300.01,30.7
3725,2446,1,5,8824.92,0.5
3726,1929,139,1,34951.0,39.2
3727,2619,65,5,37305.08,8.3
3728,2111,23,2,46585.73,19.0
3729,1513,68,3,32370.98,11.3
3730,2125,127,2,63128.33,32.7
3731,311,117,4,62441.83,18.0
3732,515,2,4,77096.54,24.4
3733,1855,97,5,13506.33,24.2
3734,122,140,4,16802.85,7.1
3735,338,42,2,29978.52,28.6
3736,1959,20,4,9019.48,30.2
3737,787,82,5,36569.79,19.5
3738,2049,66,1,49428.31,27.9
3739,763,12,1,54625.88,26.0
3740,2531,102,4,23108.82,20.5
3741,2008,44,3,31858.52,35.0
3742,1995,107,5,47717.19,4.5
3743,2440,98,5,44418.57,22.3
3744,629,1,3,7385.79,14.0
3745,2335,68,4,23367.22,13.9
3746,877,65,1,36937.26,34.6
3747,2492,122,3,28081.2,28.3
3748,1378,64,1,47685.48,7.4
3749,1170,146,3,9568.55,0.5
3750,1353,65,4,53455.28,24.7
3751,784,145,4,29760.03,8.1
3752,1657,124,-3,10748.52,33.4
3753,1912,35,1,28802.08,0.6
3754,2736,92,1,44939.6,3.2
3755,1364,5,3,4705.21,12.0
3756,736,33,3,296.2,5.4
3757,1461,17,4,13673.92,39.7
3758,2547,63,1,60821.87,38.5
3759,1077,59,1,45026.36,3.2
3760,269,9,3,44598.63,25.8
3761,2795,102,2,17362.26,21.4
3762,1373,130,2,35991.37,26.7
3763,334,110,5,21503.22,13.2
3764,2079,142,3,62344.79,7.2
3765,2085,83,4,16523.64,27.3
3766,2613,88,5,56825.86,12.5
3767,1162,60,4,66676.33,39.0
3768,1745,94,4,45347.1,25.7
3769,663,100,5,38208.9,2.3
3770,2408,39,5,22016.91,32.7
3771,1137,105,4,42928.63,8.0
3772,1348,138,5,40436.36,9.1
3773,2666,40,3,51072.13,27.4
3774,2582,45,4,8254.32,10.3
3775,360,9,1,45153.38,3.3
3776,688,108,1,26789.36,28.7
3777,1264,149,4,50936.25,19.8
3778,15,38,5,74545.62,6.5
3779,546,147,2,36136.06,39.5
3780,1971,19,4,61381.13,36.3
3781,2483,49,1,57226.0,30.6
3782,474,113,3,13967.31,8.8
3783,1087,148,-3,27090.65,34.3
3784,840,57,3,15097.73,23.9
3785,2008,74,1,28108.96,8.9
3786,1556,72,4,36508.6,23.1
3787,2497,117,2,74449.76,21.2
3788,1188,106,3,28105.45,26.7
3789,2694,146,3,9568.02,23.6
3790,1380,148,1,31073.48,14.6
3791,1380,75,3,6695.76,4.0
3792,289,2,2,58469.52,0.1
3793,2602,110,3,15011.48,38.2
3794,139,74,4,33853.16,3.2
3795,2258,111,2,18255.76,28.3
3796,583,47,1,24489.58,32.3
3797,363,5,4,4036.05,5.7
3798,2641,106,1,36577.18,15.2
3799,581,62,5,12729.49,30.3
3800,2359,86,3,49093.32,18.6
3801,801,2,4,77304.05,9.9
3802,2238,41,3,38743.34,27.9
3803,523,87,2,21550.55,9.4
3804,950,1,4,5832.63,37.1
3805,231,84,1,6466.17,2.5
3806,179,31,1,36232.87,8.7
3807,2210,14,5,53438.33,10.2
3808,2855,6,5,41175.27,16.2
3809,1531,84,3,5855.59,34.0
3810,1916,86,4,57510.5,12.5
3811,2023,88,5,39240.25,5.2
3812,2498,72,2,29258.24,17.0
3813,1456,45,1,6278.91,18.0
3814,90,57,4,20014.04,8.8
3815,2415,63,2,50877.25,39.8
3816,1439,53,4,20006.04,19.3
3817,256,112,5,23952.32,35.3
3818,2579,100,5,47032.55,27.0
3819,898,8,4,14485.15,40.0
3820,2742,80,2,21297.43,28.4
3821,469,6,1,51432.99,37.2
3822,1491,25,3,33697.02,4.9
3823,2482,98,1,52822.51,1.1
3824,1796,33,1,303.92,35.3
3825,1459,104,3,6543.77,15.0
3826,396,104,4,8259.74,10.6
3827,1661,142,1,72912.25,28.4
3828,2837,34,2,54873.88,37.6
3829,517,88,3,62055.0,37.5
3830,831,77,5,737.69,13.0
3831,838,21,1,66319.05,11.2
3832,274,19,4,50854.89,34.9
3833,2028,137,2,71220.1,12.0
3834,448,141,1,38624.55,17.7
3835,2047,50,1,56050.63,32.1
3836,26,116,4,74311.99,4.4
3837,2834,34,3,53986.2,4.4
3838,959,73,1,59120.34,31.2
3839,2179,65,3,52269.42,13.2
3840,662,114,4,76092.21,22.2
3841,1987,33,4,267.83,29.2
3842,1438,32,5,24685.96,11.9
3843,32,143,4,43521.11,8.0
3844,2798,133,3,30914.45,13.8
3845,1885,62,3,12750.82,39.1
3846,2535,131,2,43128.43,33.9
3847,108,48,2,68700.72,26.0
3848,3118,133,1,30890.77,0.4
3849,2813,126,2,38615.37,34.0
3850,2964,12,-3,41085.17,26.5
3851,194,49,5,57658.79,12.1
3852,1471,9,2,49933.82,16.5
3853,1702,145,2,34817.09,15.0
3854,291,148,3,32907.41,8.8
3855,1292,83,2,16118.32,7.6
3856,640,139,5,34420.03,15.8
3857,941,63,2,58091.77,24.1
3858,461,98,3,44762.15,0.2
3859,2732,147,3,36080.09,17.1
3860,1626,91,2,40411.02,27.4
3861,2446,5,2,4269.19,9.9
3862,2316,56,5,35309.31,4.3
3863,2888,55,5,25503.21,16.0
3864,1673,94,4,59033.73,36.6
3865,1223,67,4,42217.28,15.4
3866,2086,39,2,26771.99,11.5
3867,874,87,2,29230.22,9.0
3868,1601,132,3,32342.3,32.8
3869,2154,116,1,53280.43,39.0
3870,470,141,4,58847.13,38.1
3871,1913,15,3,7009.69,26.9
3872,1437,70,1,19073.07,23.4
3873,2465,137,1,62521.18,11.5
3874,582,114,3,62493.22,33.4
3875,2054,145,2,41657.38,4.6
3876,2800,71,1,41152.23,1.5
3877,735,66,1,60984.48,21.7
3878,2333,148,4,36861.78,34.9
3879,2098,19,4,38310.32,10.7
3880,2369,92,4,57444.55,12.9
3881,1587,70,5,19911.42,22.7
3882,2060,125,5,10685.58,32.0
3883,2124,73,2,45846.33,22.8
3884,2635,53,1,26033.08,5.7
3885,2917,54,1,12624.71,20.7
3886,2898,83,4,18082.41,11.2
3887,2064,127,1,70184.36,4.7
3888,2108,63,5,62243.31,16.2
3889,1732,129,4,3025.11,21.1
3890,1258,116,2,70334.44,25.7
3891,2338,145,4,33476.55,21.7
3892,458,96,3,59384.45,33.6
3893,2192,52,-5,3383.51,3.2
3894,2205,140,3,12968.07,27.6
3895,1384,78,3,44314.75,15.4
3896,2892,142,1,69205.06,31.9
3897,864,15,2,7598.09,23.8
3898,762,8,5,12271.39,29.5
3899,379,45,3,6424.46,22.8
3900,2025,121,3,16006.13,24.0
3901,532,40,1,65112.77,29.8
3902,1095,2,3,76447.11,18.9
3903,332,58,5,64511.88,16.5
3904,982,140,4,19634.84,22.0
3905,894,64,2,41258.81,29.9
3906,2880,104,1,6173.28,3.1
3907,1723,23,3,52562.18,25.8
3908,2497,74,2,38202.49,23.1
3909,2542,126,5,38867.05,28.6
3910,2639,38,1,49390.22,31.7
3911,1970,41,2,34349.77,26.9
3912,1802,133,1,30589.88,12.4
3913,2196,53,3,21000.45,19.4
3914,1230,24,5,66789.17,29.9
3915,535,130,2,33819.09,15.0
3916,384,3,2,57448.48,23.1
3917,983,80,1,23830.44,39.3
3918,1320,100,1,34380.93,17.0
3919,272,141,4,46955.7,36.8
3920,1922,110,4,20772.38,16.7
3921,697,127,5,53659.64,3.7
3922,193,8,2,13744.13,7.2
3923,475,123,2,57764.99,4.8
3924,2069,132,1,25922.25,37.7
3925,2310,7,1,57025.75,23.5
3926,1945,4,2,65787.68,19.2
3927,1803,144,4,59865.11,9.0
3928,1042,76,2,49759.96,26.1
3929,303,16,-4,29898.95,33.0
3930,1355,7,4,58880.32,32.5
3931,219,131,5,44909.48,15.7
3932,410,80,3,17317.52,23.4
3933,2889,129,3,3395.35,18.1
3934,1209,60,2,47129.42,8.7
3935,2876,87,1,28018.34,20.5
3936,1761,33,3,305.27,1.3
3937,1131,17,3,20977.08,7.8
3938,2519,53,4,25362.07,13.5
3939,2694,16,-2,40601.24,15.0
3940,2032,148,2,39262.45,8.5
3941,1147,102,5,19655.63,37.5
3942,2579,43,3,41023.26,36.2
3943,23,116,1,72002.72,25.2
3944,2971,57,4,21006.56,24.3
3945,391,95,2,38141.22,34.5
3946,1341,34,5,58578.94,37.4
3947,2626,13,3,44414.71,28.3
3948,934,88,1,39615.48,38.1
3949,2174,126,4,32632.55,10.4
3950,333,144,1,71023.4,17.4
3951,2398,36,5,11654.13,9.3
3952,1170,126,5,34250.82,24.9
3953,815,39,3,21730.48,32.0
3954,1029,91,2,59120.82,11.6
3955,458,93,5,73699.65,27.6
3956,904,62,2,14991.14,37.0
3957,83,13,1,58590.6,4.6
3958,1531,147,4,43667.08,36.3
3959,1180,60,3,66949.33,37.3
3960,1379,91,5,38603.11,5.8
3961,1615,21,4,59409.33,13.1
3962,119,126,2,30176.97,15.2
3963,2188,79,5,38766.65,36.5
3964,2225,114,2,58073.47,21.0
3965,1973,16,3,31511.34,19.1
3966,1556,91,3,46403.82,22.4
3967,2977,64,5,32722.89,11.2
3968,1335,24,5,51228.46,9.0
3969,2369,12,3,55234.58,3.6
3970,271,52,2,4015.32,6.0
3971,1676,25,3,37640.88,29.0
3972,1318,83,4,16999.9,4.8
3973,2649,91,4,49324.78,2.3
3974,554,37,2,31147.05,14.4
3975,431,67,1,42437.7,7.2
3976,2694,116,4,55559.43,26.0
3977,73,125,2,10853.89,27.6
3978,825,96,2,60273.64,11.7
3979,2658,15,3,6685.28,10.3
3980,1608,56,1,33894.47,27.5
3981,1955,68,5,32707.16,9.1
3982,66,134,1,5522.89,23.7
3983,2530,55,5,24646.99,24.5
3984,1948,51,5,4192.54,34.7
3985,1330,75,4,4533.0,33.8
3986,2633,41,4,47702.28,2.6
3987,897,48,1,64214.48,26.0
3988,2416,71,3,54621.05,7.1
3989,917,114,4,76476.65,23.9
3990,1634,39,3,32565.52,36.2
3991,159,120,2,61767.62,30.9
3992,313,122,2,33508.51,16.7
3993,2063,117,1,70476.05,25.7
3994,1794,57,1,17004.84,27.4
3995,870,77,4,663.71,0.1
3996,2771,67,5,51298.02,25.9
3997,2667,26,4,24854.52,28.1
3998,1823,147,2,52641.87,35.3
3999,1749,126,4,33991.97,9.2
4000,1651,3,4,49011.49,0.4
4001,802,131,5,32254.66,18.4
4002,2645,34,4,38647.28,19.3
4003,2059,138,1,51099.61,16.6
4004,165,44,1,31205.07,1.0
4005,2783,78,4,43558.45,16.5
4006,1473,144,4,56746.98,14.2
4007,895,140,2,19409.21,7.9
