order_id,customer_id,order_date,status,region_code
989,342,2024-07-02 20:26:38,PLACED,NORTH
990,183,2025-10-27 20:25:30,DELIVERED,SOUTH
991,309,2025-03-21 20:20:33,RETURNED,EAST
992,79,2024-01-04 09:13:48,DELIVERED,SOUTH
993,400,2025-11-24 22:00:40,DELIVERED,NORTH
994,438,2025-03-08 14:20:35,PLACED,WEST
995,507,2025-10-20 09:36:17,DELIVERED,EAST
996,252,2025-08-18 06:10:48,DELIVERED,CENTRAL
997,236,2025-08-20 11:56:36,DELIVERED,SOUTH
998,241,01-09-2026,DELIVERED,SOUTH
999,62,2025-06-26 16:37:12,DELIVERED,SOUTH
1000,148,2026-05-06 17:25:28,SHIPPED,SOUTH
1001,142,2024-07-01 02:52:03,DELIVERED,NORTH
1002,435,2025-07-31 09:23:33,DELIVERED,WEST
1003,162,2024-02-16 21:24:20,SHIPPED,NORTH
1004,427,2024-08-20 13:51:45,PLACED,CENTRAL
1005,307,2025-12-31 09:44:55,DELIVERED,NORTH
1006,160,03-04-2024,DELIVERED,CENTRAL
1007,406,2025-10-20 01:43:36,DELIVERED,EAST
1008,514,2025-04-20 09:46:22,SHIPPED,NORTH
1009,129,25-11-2024,DELIVERED,CENTRAL
1010,80,2025-12-28 16:33:48,DELIVERED,WEST
1011,381,2025-10-21 00:08:18,PLACED,CENTRAL
1012,344,2024-02-13 13:44:14,PLACED,SOUTH
1013,317,2024-10-18 15:35:47,PLACED,EAST
1014,584,2026-05-27 09:09:05,DELIVERED,NORTH
1015,317,2024-01-14 04:06:35,RETURNED,CENTRAL
1016,401,2025-07-06 18:34:32,PLACED,WEST
1017,516,2024-06-05 21:39:37,PLACED,WEST
1018,39,2025-03-26 16:26:04,PLACED,NORTH
1019,238,2024-11-30 23:54:36,DELIVERED,SOUTH
1020,514,2026-03-13 01:05:19,DELIVERED,EAST
1021,135,2025-06-10 15:36:29,RETURNED,NORTH
1022,397,2025-01-06 10:41:25,PLACED,SOUTH
1023,510,2024-05-31 07:33:37,CANCELLED,CENTRAL
1024,90,2026-02-14 00:47:50,RETURNED,SOUTH
1025,591,18-07-2025,DELIVERED,WEST
1026,485,2025-02-01 17:21:08,RETURNED,NORTH
1027,500,2024-03-02 12:07:14,DELIVERED,CENTRAL
1028,133,2025-11-15 19:14:49,RETURNED,EAST
1029,424,2026-02-24 22:54:03,RETURNED,NORTH
1030,59,2025-01-15 07:25:52,SHIPPED,NORTH
1031,163,04-06-2026,DELIVERED,WEST
1032,358,2025-12-24 17:10:32,CANCELLED,NORTH
1033,111,2025-09-08 15:10:39,SHIPPED,EAST
1034,498,2024-11-26 07:36:51,SHIPPED,NORTH
1035,482,2024-08-14 01:08:51,PLACED,CENTRAL
1036,64,2025-07-15 13:25:36,SHIPPED,SOUTH
1037,434,2025-02-23 04:40:00,PLACED,EAST
1038,306,2025-12-02 06:11:31,DELIVERED,EAST
1039,56,2024-05-23 14:27:35,RETURNED,EAST
1040,358,2025-10-13 01:13:14,DELIVERED,WEST
1041,585,2025-08-27 12:06:53,CANCELLED,SOUTH
1042,593,2024-08-12 15:43:17,RETURNED,EAST
1043,,2025-12-13 12:02:57,SHIPPED,WEST
1044,4,2025-11-30 22:03:20,DELIVERED,CENTRAL
1045,224,2024-10-18 12:21:28,SHIPPED,WEST
1046,215,2024-10-23 22:55:26,PLACED,EAST
1047,,2025-04-21 20:30:01,DELIVERED,WEST
1048,361,2025-07-01 03:23:09,RETURNED,EAST
1049,181,2025-12-13 18:10:56,DELIVERED,CENTRAL
1050,292,2025-11-10 14:56:46,RETURNED,NORTH
1051,107,2024-05-19 05:56:40,DELIVERED,WEST
1052,558,2024-06-03 21:09:45,CANCELLED,EAST
1053,217,2024-12-12 05:32:42,PLACED,WEST
1054,360,2025-12-21 17:12:09,DELIVERED,WEST
1055,,2025-08-04 23:43:59,SHIPPED,EAST
1056,425,2026-09-05 21:28:20,PLACED,SOUTH
1057,532,2025-05-08 04:10:31,RETURNED,SOUTH
1058,401,2024-10-26 06:54:01,PLACED,CENTRAL
1059,400,2024-09-26 20:38:57,SHIPPED,SOUTH
1060,130,2026-02-22 08:03:55,DELIVERED,EAST
1061,163,2025-05-15 20:06:57,DELIVERED,CENTRAL
1062,557,02-05-2024,DELIVERED,WEST
1063,367,2024-10-16 19:16:51,SHIPPED,CENTRAL
1064,388,2025-02-08 15:23:16,RETURNED,NORTH
1065,594,2024-06-09 15:44:54,PLACED,SOUTH
1066,185,2024-05-24 02:58:57,RETURNED,SOUTH
1067,503,2024-02-04 02:36:54,DELIVERED,SOUTH
1068,385,2025-05-02 03:17:37,SHIPPED,EAST
1069,,2024-10-04 13:33:50,CANCELLED,NORTH
1070,356,2026-01-21 17:30:33,PLACED,CENTRAL
1071,125,2024-10-26 13:47:32,DELIVERED,SOUTH
1072,374,27-06-2024,PLACED,NORTH
1073,130,2025-02-19 16:29:53,PLACED,CENTRAL
1074,479,2026-02-09 04:49:38,RETURNED,EAST
1075,288,2025-09-02 05:36:43,DELIVERED,SOUTH
1076,500,2025-11-04 08:59:42,DELIVERED,EAST
1077,393,2025-10-28 21:56:52,CANCELLED,NORTH
1078,35,2026-03-05 08:45:49,DELIVERED,CENTRAL
1079,31,2024-06-27 02:27:36,DELIVERED,EAST
1080,221,2025-07-31 08:30:00,PLACED,EAST
1081,337,2024-11-28 02:00:49,CANCELLED,CENTRAL
1082,291,2024-11-25 14:27:48,SHIPPED,CENTRAL
1083,77,2026-06-10 14:20:49,DELIVERED,EAST
1084,203,2024-11-02 05:17:15,PLACED,EAST
1085,128,2025-12-04 09:03:08,DELIVERED,CENTRAL
1086,,2024-01-28 16:59:07,RETURNED,WEST
1087,413,2024-02-27 11:45:55,PLACED,NORTH
1088,98,2025-10-06 19:15:42,DELIVERED,WEST
1089,321,2026-02-06 02:53:30,DELIVERED,WEST
1090,125,2025-08-03 20:13:44,SHIPPED,NORTH
1091,331,2025-11-07 19:25:10,DELIVERED,EAST
1092,551,2024-01-08 16:13:37,SHIPPED,NORTH
1093,312,2024-04-26 13:46:30,DELIVERED,WEST
1094,175,2024-08-02 00:11:20,SHIPPED,SOUTH
1095,424,2025-11-25 01:09:21,SHIPPED,WEST
1096,288,2025-05-15 01:43:31,PLACED,EAST
1097,362,2026-05-17 14:57:25,DELIVERED,SOUTH
1098,77,07-02-2026,SHIPPED,WEST
1099,108,2025-06-12 20:54:04,DELIVERED,EAST
1100,320,2025-12-06 07:09:56,PLACED,SOUTH
1101,373,2025-08-21 23:18:20,DELIVERED,WEST
1102,285,2025-10-19 06:05:13,CANCELLED,NORTH
1103,110,2024-06-20 04:31:23,SHIPPED,NORTH
1104,544,2025-12-04 03:40:35,DELIVERED,EAST
1105,155,2025-09-08 14:32:54,PLACED,EAST
1106,51,2025-08-17 05:28:24,SHIPPED,WEST
1107,283,2026-04-02 15:31:49,PLACED,NORTH
1108,114,2024-12-07 02:31:37,DELIVERED,SOUTH
1109,104,2025-03-03 21:52:25,DELIVERED,WEST
1110,226,2025-02-20 17:43:00,SHIPPED,EAST
1111,295,2024-01-05 19:49:57,DELIVERED,WEST
1112,245,21-09-2024,SHIPPED,WEST
1113,14,07-01-2026,RETURNED,NORTH
1114,10,2025-07-01 00:51:59,DELIVERED,SOUTH
1115,47,2024-01-28 00:22:36,CANCELLED,CENTRAL
1116,151,2024-05-25 21:13:20,SHIPPED,WEST
1117,559,2025-02-03 18:18:44,DELIVERED,EAST
1118,342,2026-03-15 10:08:27,RETURNED,CENTRAL
1119,277,17-03-2026,RETURNED,SOUTH
1120,146,2025-07-08 21:10:21,DELIVERED,WEST
1121,92,2024-10-28 02:57:27,PLACED,EAST
1122,558,2025-11-28 21:58:30,SHIPPED,EAST
1123,401,2025-10-10 05:51:30,SHIPPED,CENTRAL
1124,352,2024-07-10 00:19:41,RETURNED,EAST
1125,9,2026-02-14 01:20:50,DELIVERED,CENTRAL
1126,572,2024-09-09 14:25:18,DELIVERED,NORTH
1127,223,2025-03-15 15:38:58,DELIVERED,NORTH
1128,1,2024-03-18 12:28:59,SHIPPED,CENTRAL
1129,575,2024-08-28 20:11:55,PLACED,SOUTH
1130,83,2025-03-27 17:53:07,DELIVERED,WEST
1131,101,2025-02-09 20:30:45,SHIPPED,WEST
1132,331,2026-06-17 03:38:37,SHIPPED,WEST
1133,309,2025-04-18 19:04:43,DELIVERED,CENTRAL
1134,448,2024-05-29 04:42:59,SHIPPED,EAST
1135,438,2025-12-25 18:20:24,PLACED,CENTRAL
1136,,2025-10-15 20:59:01,RETURNED,SOUTH
1137,383,2024-07-16 17:09:02,CANCELLED,NORTH
1138,403,14-07-2024,CANCELLED,CENTRAL
1139,56,2024-05-11 12:19:11,DELIVERED,EAST
1140,298,2026-05-28 09:15:28,PLACED,CENTRAL
1141,55,2024-11-14 13:21:24,RETURNED,SOUTH
1142,159,2025-04-12 10:04:28,RETURNED,WEST
1143,206,2024-06-27 04:39:23,CANCELLED,CENTRAL
1144,210,2024-06-09 22:44:59,DELIVERED,NORTH
1145,308,2025-09-20 10:59:26,SHIPPED,CENTRAL
1146,450,2024-07-10 09:05:58,SHIPPED,SOUTH
1147,560,2024-11-07 05:37:41,DELIVERED,CENTRAL
1148,282,2025-08-30 16:35:28,DELIVERED,WEST
1149,291,2025-12-11 01:15:45,DELIVERED,NORTH
1150,456,2024-03-07 05:25:42,PLACED,WEST
1151,163,2025-07-09 17:47:58,SHIPPED,CENTRAL
1152,65,2024-09-28 01:42:54,DELIVERED,EAST
1153,144,2025-03-08 09:16:21,RETURNED,NORTH
1154,496,2025-08-07 21:47:05,SHIPPED,CENTRAL
1155,539,2025-02-06 16:38:47,RETURNED,EAST
1156,414,2024-04-14 23:11:28,SHIPPED,NORTH
1157,512,2026-01-10 01:57:51,DELIVERED,SOUTH
1158,179,2025-08-19 15:40:09,PLACED,CENTRAL
1159,39,2024-04-23 05:13:35,DELIVERED,NORTH
1160,329,2024-06-16 05:53:35,RETURNED,CENTRAL
1161,201,2025-01-27 05:41:37,SHIPPED,SOUTH
1162,542,25-10-2024,RETURNED,NORTH
1163,144,2024-01-09 03:13:22,DELIVERED,NORTH
1164,541,2026-02-09 18:45:44,CANCELLED,CENTRAL
1165,573,2024-08-02 04:17:52,DELIVERED,NORTH
1166,131,2026-03-14 12:21:39,SHIPPED,CENTRAL
1167,24,2024-12-14 00:06:59,CANCELLED,WEST
1168,70,02-09-2024,DELIVERED,CENTRAL
1169,513,30-04-2025,DELIVERED,NORTH
1170,270,2024-02-16 13:39:43,SHIPPED,NORTH
1171,561,2025-05-27 00:43:13,CANCELLED,SOUTH
1172,578,24-02-2024,DELIVERED,CENTRAL
1173,565,2026-01-13 17:53:40,PLACED,NORTH
1174,231,2025-06-28 02:33:10,CANCELLED,SOUTH
1175,,2024-03-26 23:50:30,SHIPPED,CENTRAL
1176,19,2026-05-08 06:32:32,DELIVERED,SOUTH
1177,438,2026-05-03 16:31:11,CANCELLED,EAST
1178,352,2025-11-09 02:49:30,PLACED,NORTH
1179,550,2026-06-01 10:23:14,CANCELLED,SOUTH
1180,79,2024-03-29 00:14:10,PLACED,EAST
1181,251,2025-03-30 05:56:11,DELIVERED,NORTH
1182,557,2024-11-15 19:03:10,DELIVERED,SOUTH
1183,310,2025-07-24 00:16:38,DELIVERED,CENTRAL
1184,327,21-04-2026,RETURNED,CENTRAL
1185,81,2024-11-12 05:04:40,DELIVERED,EAST
1186,216,2024-07-09 16:22:44,PLACED,SOUTH
1187,465,2024-06-26 11:07:30,SHIPPED,CENTRAL
1188,87,2024-04-02 18:31:28,DELIVERED,WEST
1189,46,2024-12-14 16:02:41,DELIVERED,NORTH
1190,33,2026-04-21 06:24:58,RETURNED,EAST
1191,269,2024-12-02 09:21:03,CANCELLED,WEST
1192,59,2024-06-18 15:39:05,RETURNED,EAST
1193,548,2025-12-21 00:37:37,DELIVERED,EAST
1194,391,2025-12-26 23:25:02,PLACED,NORTH
1195,281,2024-05-12 21:02:43,SHIPPED,CENTRAL
1196,281,2025-07-15 20:57:43,DELIVERED,CENTRAL
1197,,2025-04-21 17:52:50,SHIPPED,SOUTH
1198,18,2026-07-11 21:28:20,DELIVERED,CENTRAL
1199,60,2026-06-19 07:56:51,DELIVERED,EAST
1200,452,2024-10-06 07:34:32,SHIPPED,WEST
1201,179,2024-08-16 04:53:43,SHIPPED,NORTH
1202,519,14-11-2025,DELIVERED,NORTH
1203,266,2025-02-03 22:14:53,CANCELLED,CENTRAL
1204,241,2025-06-27 06:51:59,PLACED,NORTH
1205,334,2026-06-05 00:46:54,DELIVERED,WEST
1206,147,2024-02-08 08:40:53,SHIPPED,WEST
1207,384,2026-01-01 04:24:35,PLACED,EAST
1208,,21-08-2024,DELIVERED,EAST
1209,521,2026-06-22 07:23:16,DELIVERED,CENTRAL
1210,,2024-08-21 03:11:23,PLACED,NORTH
1211,230,2026-05-28 07:43:43,DELIVERED,WEST
1212,125,2026-03-30 20:11:04,DELIVERED,CENTRAL
1213,276,2024-10-29 23:00:23,SHIPPED,SOUTH
1214,371,2024-12-24 16:13:45,PLACED,SOUTH
1215,420,2025-07-16 03:54:27,PLACED,EAST
1216,236,2025-11-28 10:44:27,CANCELLED,SOUTH
1217,251,2025-09-25 05:04:46,DELIVERED,EAST
1218,121,2024-05-06 14:45:44,PLACED,WEST
1219,203,06-10-2024,PLACED,EAST
1220,482,05-06-2024,DELIVERED,SOUTH
1221,136,2026-03-10 20:45:17,RETURNED,EAST
1222,571,2025-01-10 01:20:44,CANCELLED,EAST
1223,111,2024-03-11 06:35:01,RETURNED,WEST
1224,447,2025-03-25 09:33:19,DELIVERED,CENTRAL
1225,522,10-05-2024,DELIVERED,WEST
1226,450,2024-10-01 12:41:00,RETURNED,NORTH
1227,506,2025-06-13 21:46:17,DELIVERED,CENTRAL
1228,437,2025-03-19 03:09:33,SHIPPED,SOUTH
1229,,2024-11-23 06:44:43,CANCELLED,EAST
1230,292,2024-09-14 05:44:14,DELIVERED,SOUTH
1231,266,2024-06-13 20:25:11,PLACED,SOUTH
1232,521,2024-09-19 07:16:28,RETURNED,CENTRAL
1233,200,2024-01-11 08:29:35,DELIVERED,EAST
1234,585,2025-10-24 13:10:04,CANCELLED,EAST
1235,123,2025-11-21 08:37:17,PLACED,SOUTH
1236,120,2025-07-03 11:40:50,SHIPPED,NORTH
1237,520,2025-06-04 22:16:32,DELIVERED,NORTH
1238,323,2024-02-29 14:02:48,DELIVERED,EAST
1239,572,2024-02-25 08:36:47,SHIPPED,CENTRAL
1240,226,2024-10-30 23:24:57,CANCELLED,WEST
1241,204,2024-05-17 19:24:43,DELIVERED,NORTH
1242,503,2026-05-16 09:56:54,PLACED,EAST
1243,598,2024-12-30 14:50:19,DELIVERED,SOUTH
1244,238,2025-03-29 18:52:14,DELIVERED,CENTRAL
1245,493,2025-04-03 21:57:08,CANCELLED,EAST
1246,458,2025-05-20 11:40:52,SHIPPED,EAST
1247,356,2025-09-10 09:50:42,DELIVERED,WEST
1248,241,2024-02-14 23:48:07,CANCELLED,WEST
1249,331,2025-02-10 09:21:02,CANCELLED,WEST
1250,56,2025-02-20 19:35:29,DELIVERED,NORTH
1251,420,2024-12-09 19:02:11,SHIPPED,NORTH
1252,338,19-07-2024,DELIVERED,WEST
1253,342,2025-07-01 21:37:57,DELIVERED,CENTRAL
1254,549,2024-11-04 06:22:20,DELIVERED,SOUTH
1255,166,2025-08-03 19:15:17,DELIVERED,NORTH
1256,,2024-02-01 02:42:42,DELIVERED,WEST
1257,,2025-03-15 18:20:59,DELIVERED,SOUTH
1258,,2024-07-11 01:44:19,DELIVERED,EAST
1259,79,2024-04-24 18:49:40,DELIVERED,NORTH
1260,,2026-04-21 11:57:48,DELIVERED,WEST
1261,320,2025-05-17 21:24:26,SHIPPED,WEST
1262,271,2026-06-14 02:20:13,PLACED,WEST
1263,495,2025-03-17 20:03:26,SHIPPED,NORTH
1264,404,2025-08-02 00:40:02,DELIVERED,CENTRAL
1265,407,2024-12-26 13:53:41,PLACED,EAST
1266,86,2024-05-28 04:21:39,RETURNED,CENTRAL
1267,145,2025-09-18 08:12:06,DELIVERED,CENTRAL
1268,61,2026-02-05 11:56:48,SHIPPED,SOUTH
1269,,2026-05-28 04:22:20,SHIPPED,SOUTH
1270,501,2026-04-27 13:01:20,SHIPPED,WEST
1271,527,2026-05-11 20:42:47,PLACED,NORTH
1272,80,06-08-2025,DELIVERED,NORTH
1273,449,2024-06-25 13:43:23,SHIPPED,CENTRAL
1274,561,2025-10-11 13:39:46,DELIVERED,EAST
1275,278,2026-03-22 15:28:12,DELIVERED,SOUTH
1276,536,2024-11-13 14:53:23,DELIVERED,CENTRAL
1277,474,2024-11-23 04:22:32,DELIVERED,SOUTH
1278,486,2024-01-16 06:09:37,DELIVERED,NORTH
1279,193,2024-11-05 13:14:09,SHIPPED,NORTH
1280,161,2024-04-13 17:26:26,SHIPPED,NORTH
1281,282,2025-03-17 11:16:50,DELIVERED,EAST
1282,413,2025-01-30 17:44:43,SHIPPED,CENTRAL
1283,222,2025-03-10 22:37:02,PLACED,CENTRAL
1284,393,2025-05-27 21:15:50,DELIVERED,CENTRAL
1285,485,2024-11-21 03:31:11,RETURNED,NORTH
1286,151,2024-08-10 15:51:14,SHIPPED,NORTH
1287,451,2025-10-22 20:16:31,DELIVERED,NORTH
1288,403,2025-08-09 03:07:10,DELIVERED,CENTRAL
1289,81,2024-11-28 06:44:46,CANCELLED,SOUTH
1290,574,2025-11-17 01:47:12,DELIVERED,CENTRAL
1291,357,2024-10-03 12:47:01,DELIVERED,EAST
1292,219,2026-05-19 14:38:01,SHIPPED,EAST
1293,11,2024-10-31 05:17:54,PLACED,EAST
1294,378,29-01-2025,SHIPPED,EAST
1295,408,2024-03-09 05:21:31,SHIPPED,NORTH
1296,32,2026-01-01 09:02:32,DELIVERED,WEST
1297,559,10-06-2024,CANCELLED,SOUTH
1298,182,2024-07-23 12:12:03,PLACED,WEST
1299,64,2025-05-03 03:35:16,RETURNED,SOUTH
1300,18,2025-05-31 18:38:58,SHIPPED,SOUTH
1301,246,2025-07-22 23:02:04,DELIVERED,NORTH
1302,514,2024-08-17 03:43:06,DELIVERED,EAST
1303,518,2025-09-27 18:00:08,CANCELLED,NORTH
1304,575,2025-06-28 18:28:34,CANCELLED,NORTH
1305,475,2024-05-16 22:54:57,DELIVERED,SOUTH
1306,21,2024-09-20 01:17:51,DELIVERED,NORTH
1307,253,2025-04-23 02:57:23,RETURNED,SOUTH
1308,136,2025-04-27 07:47:48,SHIPPED,SOUTH
1309,424,2024-12-17 00:24:48,SHIPPED,EAST
1310,451,2025-02-14 22:57:28,DELIVERED,CENTRAL
1311,175,2024-02-27 01:26:03,SHIPPED,CENTRAL
1312,445,2025-06-22 22:10:19,SHIPPED,EAST
1313,516,2026-05-06 21:33:22,PLACED,SOUTH
1314,479,2025-02-09 05:02:26,DELIVERED,SOUTH
1315,479,2025-05-16 17:58:32,DELIVERED,NORTH
1316,108,11-07-2025,DELIVERED,EAST
1317,103,2024-10-17 16:01:22,DELIVERED,SOUTH
1318,450,2025-12-10 01:31:41,DELIVERED,WEST
1319,259,2025-08-02 18:27:19,DELIVERED,NORTH
1320,240,2026-02-26 12:52:01,SHIPPED,CENTRAL
1321,30,2024-09-11 19:19:52,CANCELLED,CENTRAL
1322,582,2024-08-04 18:46:17,RETURNED,NORTH
1323,145,2025-06-21 15:38:04,PLACED,SOUTH
1324,177,2025-04-13 00:37:10,CANCELLED,WEST
1325,251,2024-08-27 10:40:43,DELIVERED,WEST
1326,103,2026-01-01 08:43:19,SHIPPED,WEST
1327,475,2025-01-12 02:04:40,PLACED,SOUTH
1328,335,2025-03-15 22:15:35,DELIVERED,WEST
1329,356,2026-01-28 13:29:28,PLACED,CENTRAL
1330,241,2025-07-27 10:15:34,PLACED,CENTRAL
1331,80,2024-12-23 09:45:39,SHIPPED,WEST
1332,394,2024-10-06 10:15:00,DELIVERED,WEST
1333,,2025-10-17 03:29:27,DELIVERED,NORTH
1334,85,2025-06-21 22:30:36,CANCELLED,NORTH
1335,132,2026-06-11 17:42:20,PLACED,WEST
1336,56,2025-04-15 14:57:46,PLACED,WEST
1337,485,2025-06-04 12:04:22,PLACED,SOUTH
1338,545,2025-08-18 16:51:56,PLACED,CENTRAL
1339,528,2025-12-07 19:13:58,PLACED,WEST
1340,52,2025-07-27 16:22:06,SHIPPED,NORTH
1341,184,31-03-2025,SHIPPED,NORTH
1342,366,2024-02-26 21:00:26,SHIPPED,CENTRAL
1343,149,2026-02-05 13:09:37,RETURNED,CENTRAL
1344,537,03-06-2026,DELIVERED,SOUTH
1345,104,2025-08-16 06:44:54,SHIPPED,EAST
1346,23,2024-10-12 17:25:13,DELIVERED,NORTH
1347,444,2024-06-29 20:39:16,RETURNED,CENTRAL
1348,250,2024-03-16 20:33:35,DELIVERED,WEST
1349,191,06-03-2025,DELIVERED,SOUTH
1350,280,08-01-2024,DELIVERED,SOUTH
1351,474,2025-05-09 05:50:31,DELIVERED,SOUTH
1352,295,2025-12-16 14:03:31,SHIPPED,WEST
1353,572,2024-01-20 12:32:24,CANCELLED,SOUTH
1354,511,2024-11-23 05:07:52,DELIVERED,WEST
1355,,2026-06-06 12:06:11,DELIVERED,EAST
1356,543,2025-07-27 12:27:18,DELIVERED,WEST
1357,,2026-06-27 16:01:40,DELIVERED,NORTH
1358,291,2026-05-14 09:34:03,DELIVERED,CENTRAL
1359,127,2024-05-30 15:40:11,PLACED,EAST
1360,163,2025-09-15 02:42:26,SHIPPED,CENTRAL
1361,372,2024-06-13 02:29:56,DELIVERED,EAST
1362,546,2025-09-01 05:16:58,DELIVERED,EAST
1363,461,2024-08-31 20:11:01,SHIPPED,CENTRAL
1364,476,2024-09-24 14:42:57,DELIVERED,WEST
1365,421,2024-10-20 09:46:07,PLACED,CENTRAL
1366,83,2026-06-05 08:56:22,SHIPPED,SOUTH
1367,484,21-05-2024,DELIVERED,WEST
1368,198,2024-09-07 16:39:19,SHIPPED,WEST
1369,205,16-05-2025,PLACED,CENTRAL
1370,251,2025-11-20 04:35:23,RETURNED,CENTRAL
1371,340,2024-09-04 09:53:19,PLACED,NORTH
1372,417,2026-03-18 10:20:14,PLACED,WEST
1373,551,2024-07-06 22:32:05,RETURNED,NORTH
1374,62,2025-03-31 02:27:17,DELIVERED,NORTH
1375,524,2025-11-14 14:05:48,PLACED,EAST
1376,594,2024-06-22 15:35:58,DELIVERED,SOUTH
1377,495,2024-11-22 08:32:09,DELIVERED,WEST
1378,504,2025-01-15 04:08:15,DELIVERED,EAST
1379,265,01-06-2026,PLACED,CENTRAL
1380,227,2025-07-30 02:19:54,SHIPPED,SOUTH
1381,313,2026-01-08 07:54:11,SHIPPED,SOUTH
1382,300,2025-08-19 21:00:31,CANCELLED,CENTRAL
1383,599,2024-01-19 17:52:47,DELIVERED,CENTRAL
1384,175,2025-06-18 17:12:39,DELIVERED,CENTRAL
1385,497,2024-09-19 17:16:59,DELIVERED,WEST
1386,,2024-04-10 14:09:06,SHIPPED,EAST
1387,123,2024-11-01 22:32:15,RETURNED,NORTH
1388,537,2024-12-20 18:17:59,PLACED,NORTH
1389,520,2024-04-14 09:18:46,CANCELLED,CENTRAL
1390,58,2025-11-24 19:40:46,SHIPPED,SOUTH
1391,251,2024-12-20 17:07:46,PLACED,CENTRAL
1392,285,2024-05-21 22:07:03,RETURNED,SOUTH
1393,63,2024-11-18 16:48:43,DELIVERED,WEST
1394,53,10-05-2025,DELIVERED,WEST
1395,203,2024-06-04 03:38:37,DELIVERED,CENTRAL
1396,,2025-10-29 14:27:06,CANCELLED,SOUTH
1397,468,2024-01-01 18:27:34,SHIPPED,SOUTH
1398,495,2026-03-09 18:46:27,SHIPPED,CENTRAL
1399,282,2026-05-21 21:27:01,PLACED,SOUTH
1400,327,2026-03-02 13:19:25,PLACED,WEST
1401,97,2025-11-19 11:37:53,CANCELLED,SOUTH
1402,238,2024-11-27 05:17:07,DELIVERED,WEST
1403,308,2024-11-22 16:15:04,SHIPPED,WEST
1404,162,2024-09-01 02:19:48,DELIVERED,CENTRAL
1405,276,2024-12-21 07:26:01,CANCELLED,EAST
1406,314,2025-06-02 10:03:50,SHIPPED,EAST
1407,403,03-08-2026,DELIVERED,SOUTH
1408,281,2024-01-31 06:15:10,DELIVERED,EAST
1409,383,2024-02-06 18:49:01,SHIPPED,CENTRAL
1410,221,2026-02-20 07:05:23,PLACED,SOUTH
1411,492,2025-12-30 22:05:19,DELIVERED,WEST
1412,499,2025-01-23 02:56:19,DELIVERED,NORTH
1413,351,2025-03-04 19:44:56,SHIPPED,WEST
1414,76,2025-05-19 03:56:01,CANCELLED,SOUTH
1415,588,2024-11-06 16:19:41,SHIPPED,CENTRAL
1416,267,2026-05-14 18:19:37,PLACED,NORTH
1417,322,2025-07-15 03:36:57,CANCELLED,SOUTH
1418,234,2025-12-16 20:00:24,RETURNED,EAST
1419,24,2024-08-05 21:38:32,DELIVERED,WEST
1420,542,2024-04-03 15:38:17,PLACED,WEST
1421,517,2025-05-23 02:03:13,DELIVERED,NORTH
1422,579,2024-05-23 03:21:33,DELIVERED,CENTRAL
1423,90,2026-06-10 13:29:01,RETURNED,NORTH
1424,442,2025-03-06 02:16:19,RETURNED,SOUTH
1425,75,2024-10-09 05:17:27,DELIVERED,WEST
1426,412,2026-06-11 19:46:47,DELIVERED,NORTH
1427,438,2024-08-21 18:51:26,DELIVERED,EAST
1428,206,2026-06-11 08:36:58,DELIVERED,CENTRAL
1429,152,2024-11-16 05:36:42,DELIVERED,NORTH
1430,554,2025-06-25 09:45:08,SHIPPED,SOUTH
1431,207,2025-04-15 14:01:50,SHIPPED,SOUTH
1432,28,2024-08-01 07:22:06,PLACED,WEST
1433,,2024-11-20 00:35:17,DELIVERED,SOUTH
1434,232,2024-07-12 15:15:48,RETURNED,CENTRAL
1435,215,2024-07-05 23:17:00,DELIVERED,EAST
1436,216,2024-05-21 00:55:58,SHIPPED,NORTH
1437,17,2024-01-12 06:30:29,RETURNED,NORTH
1438,318,2024-04-11 10:46:09,SHIPPED,NORTH
1439,400,2026-01-02 05:37:44,DELIVERED,EAST
1440,,21-01-2025,DELIVERED,SOUTH
1441,40,2024-04-05 01:00:36,DELIVERED,EAST
1442,425,2024-09-01 15:22:49,DELIVERED,SOUTH
1443,186,2025-07-21 02:43:18,SHIPPED,WEST
1444,414,2025-08-02 17:18:44,SHIPPED,NORTH
1445,482,2024-02-23 03:55:02,DELIVERED,CENTRAL
1446,538,20-09-2024,CANCELLED,NORTH
1447,68,2024-06-23 14:58:13,DELIVERED,CENTRAL
1448,1,2025-04-28 18:59:05,SHIPPED,EAST
1449,375,2024-05-29 17:59:19,CANCELLED,SOUTH
1450,528,2024-07-20 15:34:42,DELIVERED,NORTH
1451,290,2024-06-12 11:11:31,DELIVERED,EAST
1452,474,2026-03-18 15:54:28,SHIPPED,SOUTH
1453,384,2024-08-13 14:13:52,PLACED,WEST
1454,203,2024-10-09 23:52:55,CANCELLED,SOUTH
1455,331,2024-01-19 04:40:26,SHIPPED,CENTRAL
1456,220,2025-12-05 00:16:54,PLACED,EAST
1457,527,2025-06-08 01:19:56,SHIPPED,WEST
1458,468,2024-05-29 21:54:28,DELIVERED,NORTH
1459,437,2024-02-09 11:30:07,SHIPPED,WEST
1460,124,2026-05-05 02:48:50,SHIPPED,WEST
1461,85,2026-02-23 01:27:51,CANCELLED,CENTRAL
1462,228,2024-01-26 23:20:18,DELIVERED,SOUTH
1463,544,2026-03-26 15:06:17,DELIVERED,CENTRAL
1464,163,2024-06-04 13:25:04,CANCELLED,SOUTH
1465,156,2026-04-20 03:17:21,CANCELLED,EAST
1466,,2025-09-14 17:37:22,RETURNED,WEST
